image_name,image_mos
2368.jpg,1.75
2369.jpg,1.333333333
2370.jpg,3.166666667
2371.jpg,2.416666667
2372.jpg,2.333333333
2373.jpg,4
2374.jpg,1.833333333
2375.jpg,1.833333333
2376.jpg,1.166666667
2377.jpg,1.25
2378.jpg,1.25
2379.jpg,1.583333333
2380.jpg,1.166666667
2381.jpg,1.5
2382.jpg,1.416666667
2383.jpg,1.75
2384.jpg,1.333333333
2385.jpg,3.5
2386.jpg,3.583333333
2387.jpg,1.416666667
2388.jpg,1.666666667
2389.jpg,1
2390.jpg,3.583333333
2391.jpg,1.916666667
2392.jpg,2.666666667
2393.jpg,3.083333333
2394.jpg,2.416666667
2395.jpg,3.5
2396.jpg,1.166666667
2397.jpg,1.916666667
2398.jpg,2
2399.jpg,2.166666667
2400.jpg,2.25
2401.jpg,3.166666667
2402.jpg,2.5
2403.jpg,3.333333333
2404.jpg,4.583333333
2405.jpg,3.416666667
2406.jpg,1.583333333
2407.jpg,1.416666667
2408.jpg,2.25
2409.jpg,3.583333333
2410.jpg,1.166666667
2411.jpg,2.166666667
2412.jpg,2.166666667
2413.jpg,2.5
2414.jpg,1.25
2415.jpg,2.5
2416.jpg,1.5
2417.jpg,1.166666667
2418.jpg,2.416666667
2419.jpg,3.833333333
2420.jpg,2.583333333
2421.jpg,1.75
2422.jpg,3.666666667
2423.jpg,3.333333333
2424.jpg,3.833333333
2425.jpg,1.583333333
2426.jpg,3.416666667
2427.jpg,1.666666667
2428.jpg,1.333333333
2429.jpg,2.333333333
2430.jpg,2.416666667
2431.jpg,4.25
2432.jpg,1.916666667
2433.jpg,2.25
2434.jpg,1.25
2435.jpg,2.75
2436.jpg,3.666666667
2437.jpg,2.333333333
2438.jpg,2.916666667
2439.jpg,2.416666667
2440.jpg,1.833333333
2441.jpg,2
2442.jpg,3.5
2443.jpg,4
2444.jpg,2.25
2445.jpg,1.75
2446.jpg,1.583333333
2447.jpg,3.5
2448.jpg,1.416666667
2449.jpg,3.416666667
2450.jpg,1.416666667
2451.jpg,3.25
2452.jpg,3.583333333
2453.jpg,4.25
2454.jpg,1.583333333
2455.jpg,1.666666667
2456.jpg,1.416666667
2457.jpg,1.25
2458.jpg,3.583333333
2459.jpg,4
2460.jpg,2.583333333
2461.jpg,3.916666667
2462.jpg,3.916666667
2463.jpg,1.583333333
2464.jpg,2.25
2465.jpg,3.666666667
2466.jpg,1.666666667
2467.jpg,2.333333333
2468.jpg,3.166666667
2469.jpg,2.083333333
2470.jpg,2
2471.jpg,3.416666667
2472.jpg,1.25
2473.jpg,1.416666667
2474.jpg,3.833333333
2475.jpg,1.25
2476.jpg,2.083333333
2477.jpg,2.25
2478.jpg,1.916666667
2479.jpg,1.083333333
2480.jpg,2.25
2481.jpg,2
2482.jpg,2
2483.jpg,1.416666667
2484.jpg,1.416666667
2485.jpg,2.333333333
2486.jpg,1.5
2487.jpg,1.5
2488.jpg,1.916666667
2489.jpg,2.833333333
2490.jpg,1.25
2491.jpg,1.583333333
2492.jpg,4.25
2493.jpg,4.333333333
2494.jpg,2.75
2495.jpg,3.25
2496.jpg,1.083333333
2497.jpg,3.416666667
2498.jpg,1.25
2499.jpg,3
2500.jpg,2.25
2501.jpg,3.583333333
2502.jpg,1.083333333
2503.jpg,3.583333333
2504.jpg,1.833333333
2505.jpg,1.083333333
2506.jpg,3.25
2507.jpg,2.666666667
2508.jpg,1.333333333
2509.jpg,4.583333333
2510.jpg,2.416666667
2511.jpg,1.333333333
2512.jpg,1.083333333
2513.jpg,3.25
2514.jpg,1.583333333
2515.jpg,1.916666667
2516.jpg,2.166666667
2517.jpg,4.583333333
2518.jpg,1.833333333
2519.jpg,3.083333333
2520.jpg,2.416666667
2521.jpg,4.083333333
2522.jpg,3.416666667
2523.jpg,1.583333333
2524.jpg,2.166666667
2525.jpg,1.5
2526.jpg,2.416666667
2527.jpg,1.833333333
2528.jpg,4.75
2529.jpg,2.333333333
2530.jpg,1.416666667
2531.jpg,2.083333333
2532.jpg,4.166666667
2533.jpg,2.666666667
2534.jpg,2.083333333
2535.jpg,2.5
2536.jpg,1.75
2537.jpg,3.333333333
2538.jpg,1.333333333
2539.jpg,2.083333333
2540.jpg,2.333333333
2541.jpg,3.333333333
2542.jpg,1.333333333
2543.jpg,1.75
2544.jpg,1.833333333
2545.jpg,3.083333333
2546.jpg,3
2547.jpg,3.25
2548.jpg,2.916666667
2549.jpg,1.833333333
2550.jpg,2.25
2551.jpg,2.25
2552.jpg,2.083333333
2553.jpg,3.583333333
2554.jpg,2.666666667
2555.jpg,1.5
2556.jpg,2.083333333
2557.jpg,2.333333333
2558.jpg,2.333333333
2559.jpg,1.333333333
2560.jpg,1.916666667
2561.jpg,1.333333333
2562.jpg,2.416666667
2563.jpg,1.75
2564.jpg,1.833333333
2565.jpg,1.5
2566.jpg,4.083333333
2567.jpg,2.916666667
2568.jpg,1.166666667
2569.jpg,4.166666667
2570.jpg,2.25
2571.jpg,4.083333333
2572.jpg,3.583333333
2573.jpg,1.833333333
2574.jpg,2.416666667
2575.jpg,1.416666667
2576.jpg,3.333333333
2577.jpg,2.166666667
2578.jpg,4.416666667
2579.jpg,2.5
2580.jpg,2.416666667
2581.jpg,3.25
2582.jpg,4.416666667
2583.jpg,3.583333333
2584.jpg,3.333333333
2585.jpg,1.25
2586.jpg,1.833333333
2587.jpg,3
2588.jpg,2.25
2589.jpg,3.333333333
2590.jpg,2.333333333
2591.jpg,3.916666667
2592.jpg,2.416666667
2593.jpg,1.916666667
2594.jpg,1.833333333
2595.jpg,1.083333333
2596.jpg,1.416666667
2597.jpg,2.666666667
2598.jpg,3.5
2599.jpg,3.833333333
2600.jpg,2.5
2601.jpg,1.583333333
2602.jpg,2.25
2603.jpg,1.166666667
2604.jpg,2.916666667
2605.jpg,2.583333333
2606.jpg,1.916666667
2607.jpg,2
2608.jpg,1.25
2609.jpg,3.25
2610.jpg,3.083333333
2611.jpg,4.333333333
2612.jpg,2.166666667
2613.jpg,1.166666667
2614.jpg,3
2615.jpg,3.5
2616.jpg,1.25
2617.jpg,1.333333333
2618.jpg,1.083333333
2619.jpg,4.083333333
2620.jpg,2.75
2621.jpg,4.25
2622.jpg,2.25
2623.jpg,2.583333333
2624.jpg,1.25
2625.jpg,2
2626.jpg,3.833333333
2627.jpg,2.25
2628.jpg,2.083333333
2629.jpg,2.083333333
2630.jpg,1.333333333
2631.jpg,2.583333333
2632.jpg,1.916666667
2633.jpg,4
2634.jpg,1
2635.jpg,2.916666667
2636.jpg,2.083333333
2637.jpg,2.416666667
2638.jpg,3.25
2639.jpg,3.583333333
2640.jpg,1.583333333
2641.jpg,1.666666667
2642.jpg,2.416666667
2643.jpg,2.5
2644.jpg,1.833333333
2645.jpg,2.166666667
2646.jpg,1.583333333
2647.jpg,2.25
2648.jpg,1.5
2649.jpg,3.333333333
2650.jpg,2.25
2651.jpg,3.166666667
2652.jpg,2.75
2653.jpg,1.333333333
2654.jpg,1.5
2655.jpg,1.916666667
2656.jpg,1.916666667
2657.jpg,1.5
2658.jpg,1.166666667
2659.jpg,2.25
2660.jpg,1.916666667
2661.jpg,2.416666667
2662.jpg,3.25
2663.jpg,2.166666667
2664.jpg,1
2665.jpg,1.833333333
2666.jpg,3.75
2667.jpg,3.75
2668.jpg,2.416666667
2669.jpg,1.083333333
2670.jpg,2.666666667
2671.jpg,2.833333333
2672.jpg,2.75
2673.jpg,3.833333333
2674.jpg,2.083333333
2675.jpg,1.916666667
2676.jpg,1.583333333
2677.jpg,3.416666667
2678.jpg,1.916666667
2679.jpg,2.333333333
2680.jpg,2.75
2681.jpg,1.75
2682.jpg,1.75
2683.jpg,1.333333333
2684.jpg,1.25
2685.jpg,2.833333333
2686.jpg,1.75
2687.jpg,1
2688.jpg,3.083333333
2689.jpg,1.916666667
2690.jpg,1.25
2691.jpg,1.083333333
2692.jpg,1.583333333
2693.jpg,1.333333333
2694.jpg,2.25
2695.jpg,4
2696.jpg,2.416666667
2697.jpg,4.75
2698.jpg,2
2699.jpg,3.583333333
2700.jpg,3.583333333
2701.jpg,3.833333333
2702.jpg,4.5
2703.jpg,3.916666667
2704.jpg,1.25
2705.jpg,1.166666667
2706.jpg,1.166666667
2707.jpg,4.083333333
2708.jpg,3.916666667
2709.jpg,1.416666667
2710.jpg,1.25
2711.jpg,1.25
2712.jpg,2.5
2713.jpg,3.25
2714.jpg,1.833333333
2715.jpg,2.416666667
2716.jpg,1.5
2717.jpg,4.083333333
2718.jpg,2.666666667
2719.jpg,2
2720.jpg,2
2721.jpg,2.333333333
2722.jpg,2.333333333
2723.jpg,3.583333333
2724.jpg,1.666666667
2725.jpg,1.583333333
2726.jpg,2.666666667
2727.jpg,4.166666667
2728.jpg,4
2729.jpg,1.916666667
2730.jpg,1.25
2731.jpg,2.916666667
2732.jpg,1.916666667
2733.jpg,3.333333333
2734.jpg,1.75
2735.jpg,2.083333333
2736.jpg,2.25
2737.jpg,3.666666667
2738.jpg,2.25
2739.jpg,3.916666667
2740.jpg,2.166666667
2741.jpg,1.5
2742.jpg,3.916666667
2743.jpg,3.166666667
2744.jpg,3
2745.jpg,3.916666667
2746.jpg,2
2747.jpg,3.083333333
2748.jpg,1.5
2749.jpg,1.833333333
2750.jpg,1.833333333
2751.jpg,2.25
2752.jpg,2.166666667
2753.jpg,2.333333333
2754.jpg,1.25
2755.jpg,1
2756.jpg,3
2757.jpg,2.416666667
2758.jpg,1.916666667
2759.jpg,2.666666667
2760.jpg,2.416666667
2761.jpg,3.333333333
2762.jpg,3.833333333
2763.jpg,1.666666667
2764.jpg,1.083333333
2765.jpg,3
2766.jpg,3.583333333
2767.jpg,3.333333333
2768.jpg,1.833333333
2769.jpg,1.083333333
2770.jpg,3.083333333
2771.jpg,1.25
2772.jpg,3.416666667
2773.jpg,2.416666667
2774.jpg,2.166666667
2775.jpg,1.833333333
2776.jpg,2.25
2777.jpg,1.75
2778.jpg,1.5
2779.jpg,2.416666667
2780.jpg,1.916666667
2781.jpg,1.083333333
2782.jpg,2.083333333
2783.jpg,2.5
2784.jpg,2.833333333
2785.jpg,3.583333333
2786.jpg,3.166666667
2787.jpg,2.333333333
2788.jpg,1.25
2789.jpg,1.25
2790.jpg,2.166666667
2791.jpg,1.333333333
2792.jpg,1.25
2793.jpg,1.916666667
2794.jpg,1.666666667
2795.jpg,3.583333333
2796.jpg,2.5
2797.jpg,1.5
2798.jpg,1.833333333
2799.jpg,1.916666667
2800.jpg,2.416666667
2801.jpg,3.166666667
2802.jpg,3.583333333
2803.jpg,2.666666667
2804.jpg,1.75
2805.jpg,3.666666667
2806.jpg,3.416666667
2807.jpg,3.833333333
2808.jpg,2.5
2809.jpg,3.5
2810.jpg,1.416666667
2811.jpg,1.5
2812.jpg,1.833333333
2813.jpg,1.833333333
2814.jpg,1.416666667
2815.jpg,3.583333333
2816.jpg,2.583333333
2817.jpg,2.25
2818.jpg,2.166666667
2819.jpg,1.083333333
2820.jpg,1.5
2821.jpg,2.333333333
2822.jpg,3.75
2823.jpg,2.416666667
2824.jpg,2.166666667
2825.jpg,2.5
2826.jpg,2.416666667
2827.jpg,1.916666667
2828.jpg,1.583333333
2829.jpg,1.583333333
2830.jpg,2.833333333
2831.jpg,1.5
2832.jpg,2.083333333
2833.jpg,2.25
2834.jpg,2.083333333
2835.jpg,1.75
2836.jpg,1.75
2837.jpg,3.416666667
2838.jpg,3.166666667
2839.jpg,1.75
2840.jpg,1.5
2841.jpg,3.583333333
2842.jpg,3.666666667
2843.jpg,3.666666667
2844.jpg,3.083333333
2845.jpg,2.666666667
2846.jpg,2.416666667
2847.jpg,2.916666667
2848.jpg,1.583333333
2849.jpg,2.416666667
2850.jpg,2.083333333
2851.jpg,2.333333333
2852.jpg,1.416666667
2853.jpg,1.833333333
2854.jpg,1.75
2855.jpg,1.75
2856.jpg,4
2857.jpg,2.583333333
2858.jpg,1.416666667
2859.jpg,3
2860.jpg,2
2861.jpg,2.083333333
2862.jpg,2.333333333
2863.jpg,1.583333333
2864.jpg,3.416666667
2865.jpg,2.25
2866.jpg,3.333333333
2867.jpg,1.583333333
2868.jpg,3.333333333
2869.jpg,2.833333333
2870.jpg,2
2871.jpg,1.75
2872.jpg,1.666666667
2873.jpg,1.416666667
2874.jpg,3.583333333
2875.jpg,3.166666667
2876.jpg,2.083333333
2877.jpg,1.666666667
2878.jpg,3.083333333
2879.jpg,3.666666667
2880.jpg,1.75
2881.jpg,1.333333333
2882.jpg,1.5
2883.jpg,3.916666667
2884.jpg,4.583333333
2885.jpg,1.916666667
2886.jpg,1.666666667
2887.jpg,2.083333333
2888.jpg,2
2889.jpg,1.833333333
2890.jpg,3.75
2891.jpg,2.333333333
2892.jpg,3.25
2893.jpg,3.333333333
2894.jpg,1.75
2895.jpg,1.833333333
2896.jpg,3.5
2897.jpg,1.833333333
2898.jpg,2.166666667
2899.jpg,1.833333333
2900.jpg,3.166666667
2901.jpg,1.5
2902.jpg,2.166666667
2903.jpg,1.416666667
2904.jpg,3.583333333
2905.jpg,1.166666667
2906.jpg,3.75
2907.jpg,2.416666667
2908.jpg,4.083333333
2909.jpg,1.75
2910.jpg,2.5
2911.jpg,4.583333333
2912.jpg,3.333333333
2913.jpg,3.166666667
2914.jpg,3.75
2915.jpg,4.25
2916.jpg,1.416666667
2917.jpg,1.583333333
2918.jpg,2.916666667
2919.jpg,2
2920.jpg,1.333333333
2921.jpg,2.083333333
2922.jpg,2.416666667
2923.jpg,3.083333333
2924.jpg,1.25
2925.jpg,2.25
2926.jpg,3.416666667
2927.jpg,1.75
2928.jpg,2.25
2929.jpg,3.166666667
2930.jpg,3
2931.jpg,3.333333333
2932.jpg,3.75
2933.jpg,1.25
2934.jpg,4
2935.jpg,2.25
2936.jpg,1.5
2937.jpg,4.333333333
2938.jpg,2.416666667
2939.jpg,2.916666667
2940.jpg,4.25
2941.jpg,1.083333333
2942.jpg,4.416666667
2943.jpg,1.416666667
2944.jpg,3.666666667
2945.jpg,4
2946.jpg,3.5
2947.jpg,2.333333333
2948.jpg,4.666666667
2949.jpg,3.083333333
2950.jpg,1.166666667
2951.jpg,1.583333333
2952.jpg,3.666666667
2953.jpg,1.583333333
2954.jpg,2.916666667
2955.jpg,1.833333333
2956.jpg,1.583333333
2957.jpg,2.666666667
2958.jpg,2.166666667
2959.jpg,1
2960.jpg,2.416666667
2961.jpg,2
2962.jpg,2.083333333
2963.jpg,1.916666667
2964.jpg,3.5
2965.jpg,1.333333333
2966.jpg,1.833333333
2967.jpg,2.25
2968.jpg,1.166666667
2969.jpg,1.666666667
2970.jpg,1.5
2971.jpg,4.083333333
2972.jpg,4.083333333
2973.jpg,2.5
2974.jpg,2.666666667
2975.jpg,2.5
2976.jpg,2.166666667
2977.jpg,1.583333333
2978.jpg,1.166666667
2979.jpg,3.916666667
2980.jpg,2
2981.jpg,4.083333333
2982.jpg,1.75
2983.jpg,2.083333333
2984.jpg,3.416666667
2985.jpg,1.25
2986.jpg,3.25
2987.jpg,1.166666667
2988.jpg,3.083333333
2989.jpg,1.166666667
2990.jpg,1.333333333
2991.jpg,4.5
2992.jpg,1
2993.jpg,1.666666667
2994.jpg,1.333333333
2995.jpg,1.5
2996.jpg,1.416666667
2997.jpg,4.166666667
2998.jpg,2.166666667
2999.jpg,1.25
3000.jpg,2
3001.jpg,2
3002.jpg,3.416666667
3003.jpg,1.833333333
3004.jpg,1.166666667
3005.jpg,3.583333333
3006.jpg,4.083333333
3007.jpg,1.833333333
3008.jpg,3.75
3009.jpg,1.916666667
3010.jpg,2.416666667
3011.jpg,1.333333333
3012.jpg,1.583333333
3013.jpg,1.333333333
3014.jpg,3.416666667
3015.jpg,1.416666667
3016.jpg,4.166666667
3017.jpg,2.666666667
3018.jpg,3.333333333
3019.jpg,3.75
3020.jpg,2.416666667
3021.jpg,2.333333333
3022.jpg,2
3023.jpg,2.5
3024.jpg,1.25
3025.jpg,2.333333333
3026.jpg,3.333333333
3027.jpg,3.666666667
3028.jpg,2.083333333
3029.jpg,1.916666667
3030.jpg,1.25
3031.jpg,2.25
3032.jpg,2.333333333
3033.jpg,2.416666667
3034.jpg,3.583333333
3035.jpg,2.083333333
3036.jpg,2.083333333
3037.jpg,2.5
3038.jpg,2.333333333
3039.jpg,3
3040.jpg,1.75
3041.jpg,1.916666667
3042.jpg,1.916666667
3043.jpg,1.083333333
3044.jpg,2.583333333
3045.jpg,1.833333333
3046.jpg,2.166666667
3047.jpg,1.583333333
3048.jpg,1.666666667
3049.jpg,2.416666667
3050.jpg,1.833333333
3051.jpg,3.083333333
3052.jpg,3
3053.jpg,1.5
3054.jpg,2.75
3055.jpg,2.333333333
3056.jpg,3.583333333
3057.jpg,2.416666667
3058.jpg,3.666666667
3059.jpg,3.666666667
3060.jpg,2.833333333
3061.jpg,4.166666667
3062.jpg,1.833333333
3063.jpg,2.916666667
3064.jpg,3.5
3065.jpg,3.5
3066.jpg,1.416666667
3067.jpg,2.25
3068.jpg,2.166666667
3069.jpg,1.666666667
3070.jpg,1
3071.jpg,1.75
3072.jpg,1.666666667
3073.jpg,3.833333333
3074.jpg,1.5
3075.jpg,2.416666667
3076.jpg,1.25
3077.jpg,1.25
3078.jpg,3.083333333
3079.jpg,3.916666667
3080.jpg,2.5
3081.jpg,4.166666667
3082.jpg,3.25
3083.jpg,1.916666667
3084.jpg,1.833333333
3085.jpg,1.75
3086.jpg,4.416666667
3087.jpg,2.833333333
3088.jpg,3.25
3089.jpg,3.583333333
3090.jpg,1.583333333
3091.jpg,2.083333333
3092.jpg,2.5
3093.jpg,1.75
3094.jpg,2.166666667
3095.jpg,1.666666667
3096.jpg,2.166666667
3097.jpg,1.583333333
3098.jpg,2.333333333
3099.jpg,3.25
3100.jpg,1.166666667
3101.jpg,1.166666667
3102.jpg,1.416666667
3103.jpg,1.416666667
3104.jpg,1.666666667
3105.jpg,1.833333333
3106.jpg,2.416666667
3107.jpg,2.666666667
3108.jpg,2.416666667
3109.jpg,4.083333333
3110.jpg,3.666666667
3111.jpg,2.25
3112.jpg,3.666666667
3113.jpg,1.583333333
3114.jpg,1.833333333
3115.jpg,1.416666667
3116.jpg,2.166666667
3117.jpg,2.166666667
3118.jpg,2.083333333
3119.jpg,3.583333333
3120.jpg,2.5
3121.jpg,2.416666667
3122.jpg,3.666666667
3123.jpg,2.666666667
3124.jpg,1.333333333
3125.jpg,2.416666667
3126.jpg,4.416666667
3127.jpg,2
3128.jpg,2.916666667
3129.jpg,2
3130.jpg,1.916666667
3131.jpg,2.25
3132.jpg,1.916666667
3133.jpg,3.583333333
3134.jpg,4.25
3135.jpg,2.583333333
3136.jpg,1.5
3137.jpg,3.666666667
3138.jpg,3.75
3139.jpg,2.166666667
3140.jpg,2.25
3141.jpg,2.25
3142.jpg,1.833333333
3143.jpg,4.583333333
3144.jpg,4.583333333
3145.jpg,4.416666667
3146.jpg,3.75
3147.jpg,1.916666667
3148.jpg,2.083333333
3149.jpg,3.25
3150.jpg,2.833333333
3151.jpg,2.75
3152.jpg,3.166666667
3153.jpg,1.916666667
3154.jpg,2.083333333
3155.jpg,2.333333333
3156.jpg,3.5
3157.jpg,2.416666667
3158.jpg,2.083333333
3159.jpg,1.416666667
3160.jpg,2.666666667
3161.jpg,4.083333333
3162.jpg,3.75
3163.jpg,2.75
3164.jpg,1.333333333
3165.jpg,2.166666667
3166.jpg,2.25
3167.jpg,4.25
3168.jpg,2.083333333
3169.jpg,3.666666667
3170.jpg,1.666666667
3171.jpg,3.333333333
3172.jpg,2.25
3173.jpg,2.25
3174.jpg,3.666666667
3175.jpg,3.75
3176.jpg,2.166666667
3177.jpg,1.25
3178.jpg,1.666666667
3179.jpg,1.5
3180.jpg,1.75
3181.jpg,2
3182.jpg,3.583333333
3183.jpg,3.916666667
3184.jpg,2
3185.jpg,3.333333333
3186.jpg,4
3187.jpg,2.166666667
3188.jpg,1.416666667
3189.jpg,3.916666667
3190.jpg,2.166666667
3191.jpg,4.166666667
3192.jpg,4
3193.jpg,3.833333333
3194.jpg,1.5
3195.jpg,1.5
3196.jpg,1.75
3197.jpg,2.083333333
3198.jpg,2.583333333
3199.jpg,2.416666667
3200.jpg,3.916666667
3201.jpg,1.916666667
3202.jpg,3.583333333
3203.jpg,3.916666667
3204.jpg,1.333333333
3205.jpg,2.083333333
3206.jpg,4.25
3207.jpg,1.5
3208.jpg,2.833333333
3209.jpg,1.333333333
3210.jpg,2.833333333
3211.jpg,2.916666667
3212.jpg,2.666666667
3213.jpg,2.5
3214.jpg,1.416666667
3215.jpg,1.166666667
3216.jpg,3.75
3217.jpg,1.583333333
3218.jpg,2.416666667
3219.jpg,3.416666667
3220.jpg,4.416666667
3221.jpg,3.916666667
3222.jpg,1.416666667
3223.jpg,1.583333333
3224.jpg,3.583333333
3225.jpg,1.416666667
3226.jpg,1.166666667
3227.jpg,1.583333333
3228.jpg,2.25
3229.jpg,1.416666667
3230.jpg,3.25
3231.jpg,2.833333333
3232.jpg,3.833333333
3233.jpg,2.083333333
3234.jpg,1.166666667
3235.jpg,3.25
3236.jpg,2.583333333
3237.jpg,1.25
3238.jpg,1.75
3239.jpg,1.75
3240.jpg,2.583333333
3241.jpg,1.75
3242.jpg,2.666666667
3243.jpg,2.666666667
3244.jpg,1.916666667
3245.jpg,1.333333333
3246.jpg,2.5
3247.jpg,1.833333333
3248.jpg,2.5
3249.jpg,1.833333333
3250.jpg,1.25
3251.jpg,2.25
3252.jpg,3.166666667
3253.jpg,2.666666667
3254.jpg,3.166666667
3255.jpg,1.333333333
3256.jpg,3.333333333
3257.jpg,3.333333333
3258.jpg,3.583333333
3259.jpg,2.833333333
3260.jpg,1.666666667
3261.jpg,2
3262.jpg,1.666666667
3263.jpg,1.083333333
3264.jpg,3.166666667
3265.jpg,4.083333333
3266.jpg,4.25
3267.jpg,2.75
3268.jpg,1.083333333
3269.jpg,1.833333333
3270.jpg,1.416666667
3271.jpg,1.333333333
3272.jpg,1.5
3273.jpg,2
3274.jpg,1.583333333
3275.jpg,3.5
3276.jpg,2
3277.jpg,2.25
3278.jpg,1.25
3279.jpg,3.166666667
3280.jpg,1.583333333
3281.jpg,2.833333333
3282.jpg,1.333333333
3283.jpg,3.416666667
3284.jpg,2.75
3285.jpg,3.833333333
3286.jpg,3.833333333
3287.jpg,3.166666667
3288.jpg,2.166666667
3289.jpg,2
3290.jpg,3.166666667
3291.jpg,3.25
3292.jpg,1.75
3293.jpg,3.833333333
3294.jpg,3.75
3295.jpg,3.25
3296.jpg,2.666666667
3297.jpg,3.5
3298.jpg,3.25
3299.jpg,2.5
3300.jpg,1.333333333
3301.jpg,3.416666667
3302.jpg,1.916666667
3303.jpg,3.583333333
3304.jpg,1.416666667
3305.jpg,1.416666667
3306.jpg,1.666666667
3307.jpg,3.666666667
3308.jpg,2.666666667
3309.jpg,1.75
3310.jpg,1.666666667
3311.jpg,1.333333333
3312.jpg,1.416666667
3313.jpg,2.166666667
3314.jpg,3.5
3315.jpg,1.166666667
3316.jpg,4.166666667
3317.jpg,2.5
3318.jpg,1.083333333
3319.jpg,3.333333333
3320.jpg,3.083333333
3321.jpg,3.083333333
3322.jpg,3.666666667
3323.jpg,1.166666667
3324.jpg,1.833333333
3325.jpg,3.333333333
3326.jpg,2.5
3327.jpg,2.166666667
3328.jpg,3.833333333
3329.jpg,4.75
3330.jpg,2.916666667
3331.jpg,1.083333333
3332.jpg,2.666666667
3333.jpg,2.5
3334.jpg,4.083333333
3335.jpg,1.5
3336.jpg,2.083333333
3337.jpg,1.666666667
3338.jpg,1.333333333
3339.jpg,3.833333333
3340.jpg,3.416666667
3341.jpg,2.5
3342.jpg,2.5
3343.jpg,2.333333333
3344.jpg,2.333333333
3345.jpg,3.75
3346.jpg,1.833333333
3347.jpg,4.083333333
3348.jpg,1.75
3349.jpg,3.333333333
3350.jpg,3.75
3351.jpg,1.5
3352.jpg,1.166666667
3353.jpg,2.333333333
3354.jpg,3.75
3355.jpg,3.833333333
3356.jpg,2.666666667
3357.jpg,1.833333333
3358.jpg,2.583333333
3359.jpg,1.166666667
3360.jpg,2.416666667
3361.jpg,1.75
3362.jpg,2.416666667
3363.jpg,3.333333333
3364.jpg,4
3365.jpg,2.25
3366.jpg,2.25
3367.jpg,1.833333333
3368.jpg,1.75
3369.jpg,1.25
3370.jpg,2.916666667
3371.jpg,3.583333333
3372.jpg,1.5
3373.jpg,3.5
3374.jpg,2.166666667
3375.jpg,1.333333333
3376.jpg,1.25
3377.jpg,2.333333333
3378.jpg,2.166666667
3379.jpg,3.75
3380.jpg,3.583333333
3381.jpg,4.166666667
3382.jpg,2.583333333
3383.jpg,2.166666667
3384.jpg,3.083333333
3385.jpg,3.416666667
3386.jpg,3.416666667
3387.jpg,2.333333333
3388.jpg,2.416666667
3389.jpg,2.333333333
3390.jpg,1.916666667
3391.jpg,2.333333333
3392.jpg,3.333333333
3393.jpg,3.75
3394.jpg,4.5
3395.jpg,2.75
3396.jpg,1.75
3397.jpg,2.166666667
3398.jpg,1.5
3399.jpg,2.666666667
3400.jpg,1
3401.jpg,1.833333333
3402.jpg,2
3403.jpg,1.583333333
3404.jpg,2.166666667
3405.jpg,1.416666667
3406.jpg,2.416666667
3407.jpg,2.416666667
3408.jpg,3.916666667
3409.jpg,1.833333333
3410.jpg,2.666666667
3411.jpg,1.166666667
3412.jpg,3.333333333
3413.jpg,3.333333333
3414.jpg,1.333333333
3415.jpg,1.5
3416.jpg,3.666666667
3417.jpg,1.5
3418.jpg,1.666666667
3419.jpg,2.333333333
3420.jpg,1.833333333
3421.jpg,4.333333333
3422.jpg,1.416666667
3423.jpg,1.75
3424.jpg,1.916666667
3425.jpg,2.333333333
3426.jpg,1.75
3427.jpg,4.416666667
3428.jpg,2.333333333
3429.jpg,1.916666667
3430.jpg,4
3431.jpg,4.416666667
3432.jpg,2.5
3433.jpg,2.333333333
3434.jpg,2.333333333
3435.jpg,3.5
3436.jpg,2.333333333
3437.jpg,1.25
3438.jpg,2.416666667
3439.jpg,4.083333333
3440.jpg,1.583333333
3441.jpg,3.5
3442.jpg,1.166666667
3443.jpg,2.333333333
3444.jpg,1.166666667
3445.jpg,1.166666667
3446.jpg,1.083333333
3447.jpg,3.25
3448.jpg,4.333333333
3449.jpg,1.833333333
3450.jpg,1.666666667
3451.jpg,1.333333333
3452.jpg,2.416666667
3453.jpg,2
3454.jpg,1.75
3455.jpg,1.75
3456.jpg,1.166666667
3457.jpg,3.916666667
3458.jpg,2.666666667
3459.jpg,2
3460.jpg,1.083333333
3461.jpg,2.5
3462.jpg,1.916666667
3463.jpg,2
3464.jpg,3.75
3465.jpg,1.583333333
3466.jpg,1.666666667
3467.jpg,3
3468.jpg,1.583333333
3469.jpg,1.583333333
3470.jpg,3.666666667
3471.jpg,4
3472.jpg,2.083333333
3473.jpg,1.916666667
3474.jpg,1.416666667
3475.jpg,1.166666667
3476.jpg,3.666666667
3477.jpg,3.25
3478.jpg,3.916666667
3479.jpg,2.416666667
3480.jpg,1.416666667
3481.jpg,2.25
3482.jpg,2.833333333
3483.jpg,1.75
3484.jpg,1.75
3485.jpg,2.416666667
3486.jpg,3.833333333
3487.jpg,3.583333333
3488.jpg,3.416666667
3489.jpg,3.916666667
3490.jpg,1.416666667
3491.jpg,4.75
3492.jpg,4.666666667
3493.jpg,4.833333333
3494.jpg,4.5
3495.jpg,1.5
3496.jpg,2
3497.jpg,1.333333333
3498.jpg,1.833333333
3499.jpg,1.416666667
3500.jpg,1.416666667
3501.jpg,3.25
3502.jpg,3.25
3503.jpg,1.666666667
3504.jpg,1.25
3505.jpg,3.666666667
3506.jpg,3.333333333
3507.jpg,2.333333333
3508.jpg,1.25
3509.jpg,2.333333333
